port
"CRAB BAY,USA"
"CRAIG,USA"
"CRAIGHOUSE,GBR"
"CRAIGNURE,GBR"
"CREA,USA"
"CRES,HRV"
"CRESCENT BEACH,CAN"
"CRESCENT CITY,USA"
"CRIA,SWE"
"CRINAN (CANAL),GBR"
"CRISTOBAL PANAMA,PAN"
"CRISTOBAL,PAN"
"CRK USA,MYS"
"CRK,GBR"
"CRKS,FIN"
"CROATIA,HRV"
"CROATIA,ITA"
"CROCKETT,USA"
"CROCODILE,PNG"
"CROFTON,CAN"
"CROMARTY,GBR"
"CRONA SALTO,SWE"
"CRONULLA,AUS"
"CROSSHAVEN,IRL"
"CROTONE,ITA"
"CROZON,FRA"
"CRT,EST"
"CRUCECITA,MEX"
"CRUISE,AUS"
"CRUISING BVI,VGB"
"CRUISING CHESAPEAKE,USA"
"CRUISING MALLORCA,ESP"
"CRUISING MED,FRA"
"CRUISING SWEDEN,SWE"
"CRUISING TONGA,TON"
"CRUZ BAY,VIR"
"CS,FRA"
"CS,NOR"
"CS,SWE"
"CS,USA"
"CSBC TAIWAN,TWN"
"CSEA,USA"
"CSHAN,MTQ"
"CSONS SE,VGB"
"CSPAIN,NOR"
"CT C3,SGP"
"CT,MEX"
"CT,NLD"
"CTEENBANK AND A,USA"
"CTERSCHELDE,SWE"
"CTLE,DEU"
"CTRAD,TUR"
"CU,GBR"
"CU,KOR"
"CU,SWE"
"CU,TWN"
"CU,URY"
"CUA LO VN,VNM"
"CUC,DOM"
"CUETA,ESP"
"CUI,NOR"
"CUMANA (PUERTO SUCRE),VEN"
"CUMPANA,ROU"
"CUND,SWE"
"CUNDY HARBOR,USA"
"CUXHAVEN,DEU"
"CWA,POL"
"CWAGE,USA"
"CWO,ESP"
"CWS,ESP"
"CWS,IRL"
"CYGNET,AUS"
"CYPRESS LAKE,USA"
"CZECH REPUBLIK,HRV"
"D ANCHORAGE,ARE"
"D OFF E,SWE"
"DA NANG,VNM"
"DAA P,SWE"
"DAE AN,PRK"
"DAE BULL SAM HO,KOR"
"DAE SAN,KOR"
"DAEAN,PRK"
"DAESAN HANG,KOR"
"DAESAN KOREA,KOR"
"DAESAN OPL,KOR"
"DAESAN,KOR"
"DAHEJ,IND"
"DAKAR,SEN"
"DAKHLA,ESH"
"DALARO,SWE"
"DALIA ANGOLA,AGO"
"DALIA,AGO"
"DALIAN,KOR"
"DALIAN,PRK"
"DALIPUGA,PHL"
"DALKEY,IRL"
"DALRYMPLE BAY AUS,AUS"
"DALRYMPLE BAY,AUS"
"DALVIK,ISL"
"DAMIETTA,EGY"
"DAMIETTA,TUR"
"DAMMAM,SAU"
"DAMP,DEU"
"DAMPIER AUS,AUS"
"DAMPIER,AUS"
"DAN DONG,PRK"
"DAN F,DNK"
"DANA POINT,USA"
"DANDE,AGO"
"DANDONG,PRK"
"DANGJIN KOREA,KOR"
"DANGJIN S KOREA,KOR"
"DANGJIN,KOR"
"DANIA BEACH,USA"
"DAO,NOR"
"DAR ES SALAAM,TZA"
"DAR,TZA"
"DARDANELLES,TUR"
"DARICA,TUR"
"DARLOWO,POL"
"DARNAH,LBY"
"DARSSER ORT,DEU"
"DARTMOUTH HARBOUR,GBR"
"DARTMOUTH,CAN"
"DARWIN,AUS"
"DAS ISLAND,ARE"
"DATCA,TUR"
"DAUGAVGRIVA,LVA"
"DAUPHIN ISLAND,USA"
"DAUWENDAELE,NLD"
"DAVAO,PHL"
"DAVISVILLE DEPOT,USA"
"DBCT AUS,AUS"
"DE KASTRI,RUS"
"DE KOOIJ,NLD"
"DE ZOMERZON,NLD"
"DEAUVILLE,FRA"
"DECATUR AL,USA"
"DEEPWATER POINT,USA"
"DEFTERDAR BURNU,TUR"
"DEGERHAMN,SWE"
"DEGIRMENDERE,TUR"
"DEGRAD DES CANNES,GUF"
"DEHAM,GRC"
"DEHAM,ITA"
"DEIA,ESP"
"DEL CARMEN MEXICO,MEX"
"DEL CARMEN,MEX"
"DEL CITY,USA"
"DELAWARE CITY DE,USA"
"DELAWARE CITY,USA"
"DELAWARE USA,USA"
"DELFT,NLD"
"DELFZIJL,DEU"
"DELFZIJL,NLD"
"DELRAY BEACH,USA"
"DELTA ANCHORAGE,URY"
"DELTA AREA,URY"
"DELTA TERMINAL,TUR"
"DEN HELDER,NLD"
"DEN OEVER,NLD"
"DENARAU FIJI,FJI"
"DENARAU FJ,FJI"
"DENARAU,FJI"
"DENIA,ESP"
"DENT ISLAND,CAN"
"DERINCE BURNU,TUR"
"DERINCE,TUR"
"DES MOINES,USA"
"DESOLATION SOUND,CAN"
"DEVONPORT,AUS"
"DEYR,IRN"
"DHAMRA INDIA,IND"
"DHAMRA,IND"
"DHARAMTAR,IND"
"DHEKELIA,CYP"
"DHIAVLOS STENO,GRC"
"DIAMOND HARBOUR,IND"
"DIDI,PNG"
"DIDIM,GRC"
"DIDIM,TUR"
"DIEGO GARCIA,IOT"
"DIEMEN,NLD"
"DIEPPE,FRA"
"DIGBY,CAN"
"DIGHI,IND"
"DIKILI,TUR"
"DILI,TLS"
"DILISKELESI,TUR"
"DILLINGHAM,USA"
"DINGLE,IRL"
"DINTELOORD,NLD"
"DIRHAMI,EST"
"DISCOVERY BAY,ATA"
"DISCOVERY BAY,JAM"
"DJEN DJEN,DZA"
"DJEN-DJEN,DZA"
"DJENO TERMINAL,COG"
"DJENO,COG"
"DJIBOUTI ANCHORAGE,DJI"
"DJIBOUTI,DJI"
"DJUPIVOGUR,ISL"
"DJUPVIK,NOR"
"DJUPVIKEN,NOR"
"DJURON,SWE"
"DMC,ARE"
"DNEPROBUGSKIY,UKR"
"DNEPROBUGSKY,UKR"
"DNIPRO-BUZKYY,UKR"
"DOCHGARROCH,GBR"
"DOCK SUD DDI,ARG"
"DOCK SUD,ARG"
"DOCK,USA"
"DOCKX00006,NOR"
"DOHA QATAR,QAT"
"DOHA,QAT"
"DOKKUMER NIJE SILEN,NLD"
"DOLWIN ALPHA,DEU"
"DOMSJO,SWE"
"DONGES,FRA"
"DONGGANG,TWN"
"DONGHAE,KOR"
"DONJI SEGET,HRV"
"DONSO,SWE"
"DORALEH,DJI"
"DORDRECHT,NLD"
"DORTYOL,TUR"
"DOS BOCAS MEXICO,MEX"
"DOS BOCAS PORT,MEX"
"DOS BOCAS TAB,MEX"
"DOS BOCAS TERMINAL,MEX"
"DOS BOCAS,MEX"
"DOS BOCCAS,MEX"
"DOUALA,CMR"
"DOUARNENEZ,FRA"
"DOUBLE BAY,AUS"
"DOUGLAS,GBR"
"DOURO,PRT"
"DOVER HARBOR,GBR"
"DOVER HEIGHTS,AUS"
"DOWNINGS,IRL"
"DPR BWI DPR,AUS"
"DRAGOR,DNK"
"DRAMMEN,NOR"
"DREPANO,GRC"
"DREPANON,GRC"
"DRIEMOND,NLD"
"DRINA CAMP PNG,PNG"
"DRINA,PNG"
"DROBAK,NOR"
"DROCHTERSEN,DEU"
"DROGHEDA,IRL"
"DRONTEN,NLD"
"DSME 5331,KOR"
"DTSE / GEGUA OIL TERMINAL,BRA"
"DUBA,SAU"
"DUBAI A ANCHORAGE,ARE"
"DUBAI ANCHORAGE B,ARE"
"DUBAI ANCHORAGE D,ARE"
"DUBAI ANCHORAGE,ARE"
"DUBAI B ANCHORAGE,ARE"
"DUBAI C ANCHORAGE,ARE"
"DUBAI D ANCHORAGE,ARE"
"DUBAI FOR ORDERS,ARE"
"DUBAI U A E,ARE"
"DUBAI UAE,ARE"
"DUBAI,ARE"
"DUBAYDMC,SAU"
"DUBAYY,ARE"
"DUBLIN,IRL"
"DUBROVNIC,HRV"
"DUBROVNIK,HRV"
"DUINKERKE,FRA"
"DUIVENDRECHT,NLD"
"DUMAGUETE,PHL"
"DUMAI,IDN"
"DUMBARTON,GBR"
"DUN LAOGHAIRE,IRL"
"DUNCAN BAY,CAN"
"DUNDALK,IRL"
"DUNDALK,USA"
"DUNDEE,GBR"
"DUNEDIN,NZL"
"DUNEDIN,USA"
"DUNKERQUE PORT EST,FRA"
"DUNKERQUE PORT OUEST,FRA"
"DUNKERQUE,FRA"
"DUNKIRK FRANCE,FRA"
"DUNKIRK,FRA"
"DUNMORE EAST,IRL"
"DUNMORE TOWN,BHS"
"DUNVEGAN,GBR"
"DUOALA,CMR"
"DUQM,OMN"
"DURBAN SBM,ZAF"
"DURBAN,ZAF"
"DURGERDAM,NLD"
"DURRES,ALB"
"DUTCH HARBOR,USA"
"DYROY OEYREKKA,NOR"
"DYROY OYREKKEN,NOR"
"DZIWNOW,POL"
"E O P L,MYS"
"E OPL,MYS"
"EAST BREMERTON,USA"
"EAST COWES,GBR"
"EAST GREENWICH,USA"
"EAST LONDON,ZAF"
"EAST OPL,MYS"
"EASTERN PART OF NIIGATA-KO,JPN"
"EASTHAM,GBR"
"EASTPORT,USA"
"EB602,USA"
"EBELTOFT,DNK"
"EBOK FIELD,NGA"
"EBOME MARINE TERMINAL,CMR"
"ECHO BAY,CAN"
"ECHO BAY,USA"
"ECKERNFORDE,DEU"
"EDAM,NLD"
"EDEN,AUS"
"EDGARTOWN,USA"
"EDGEWATER,USA"
"EDVARD GRIEG,NOR"
"EDWARDS COVE,CAN"
"EDWARDS POINT,USA"
"EEMNES,NLD"
"EEMSGEUL DIVE OPS,NLD"
"EEMSHAVEN,NLD"
"EEZ,KOR"
"EEZWESTERNSEA,KOR"
"EGERSUND,NOR"
"EGMONT,CAN"
"EGVEKINOT,RUS"
"EHOALA,MDG"
"EIDI,FRO"
"EIDSNES,NOR"
"EIKEFET,NOR"
"EIKEFJORD,NOR"
"EIKELANDSOSEN,NOR"
"EIM,NOR"
"EKENAS,FIN"
"EKINCIK MARMARIS,GRC"
"EKOFISK,NOR"
"EL ARISH,EGY"
"EL ASTILLERO,ESP"
"EL BESOS I EL MARESME,ESP"
"EL BOSQUE,COL"
"EL CAMPELLO,ESP"
"EL DEKHEILA,EGY"
"EL ENCANTO,MEX"
"EL FERROL,ESP"
"EL GHARDAQA,EGY"
"EL GOUNA,EGY"
"EL GRAO,ESP"
"EL GUAMACHE,VEN"
"EL HAMRA OIL TERMINAL,EGY"
"EL JORF LASFAR,MAR"
"EL MAADIYA,EGY"
"EL PALITO,VEN"
"EL PUERTO DE SANTA MARIA,ESP"
"EL SEGUNDO,USA"
"EL TABIAZO,VEN"
"EL TORO,ESP"
"EL TUR HARBOR,EGY"
"EL-ADABIYA,EGY"
"ELAFONISO POUNTA,GRC"
"ELARISH,EGY"
"ELAT,ISR"
"ELBA,ITA"
"ELBE ANCHORAGE,DEU"
"ELEFSINA,GRC"
"ELEVSIS,GRC"
"ELGIN FIELD,GBR"
"ELGIN,GBR"
"ELIZABETH CITY,USA"
"ELIZABETHPORT,USA"
"ELLEHOLM,SWE"
"ELLESMERE,GBR"
"ELLINIKO,GRC"
"ELNESVAGEN,NOR"
"ELSINKI,NZL"
"ELT,NOR"
"EMDEN,DEU"
"EMDEN,NLD"
"EMERALD BAY EXUMA,BHS"
"EMPIRE LA,USA"
"EMPIRE,USA"
"EMPOREIO,GRC"
"EN,FIN"
"EN,SWE"
"EN,VIR"
"ENDAU,MYS"
"ENDE,IDN"
"ENEZ,TUR"
"ENG,FRA"
"ENGEAGE IN FISHING,NOR"
"ENKHUIZEN,NLD"
"ENLACE LITORAL,MEX"
"ENNORE,IND"
"ENS 54,SAU"
"ENS,NLD"
"ENSCO 109,AGO"
"ENSCO 121,NLD"
"ENSCO 88,QAT"
"ENSCO96,SAU"
"ENSENADA,ARG"
"ENSENADA,MEX"
"ENSTED,DNK"
"EO,DNK"
"EOPL,MYS"
"ERANDIO,ESP"
"ERDEK,TUR"
"EREGLI,TUR"
"EREN,TUR"
"ERHA,NGA"
"ERIKOSA,GRC"
"ERITH,GBR"
"EROS DYK AND FISKERI,SWE"
"ERSBURG,KOR"
"ERSBURG,TUR"
"ES,NZL"
"ES,SWE"
"ESBJERG,DNK"
"ESCRAVOS DOCK,NGA"
"ESCRAVOS FUNIWA,NGA"
"ESCRAVOS NIGERIA,NGA"
"ESCRAVOS OIL TERMINAL,NGA"
"ESCRAVOS,NGA"
"ESKIFJORDHUR,ISL"
"ESMERALDAS,ECU"
"ESPANOLA,PHL"
"ESPARGOS,CPV"
"ESPERANCE AUS,AUS"
"ESPERANCE,AUS"
"ESPERANZA,PRI"
"ESPEVAER,NOR"
"ESPEVIK,NOR"
"ESPIRITO SANTO BASIN,BRA"
"ESQUIMALT HARBOR,CAN"
"ESSESTEIJN,NLD"
"ESSEX,USA"
"ESTEPONA,ESP"
"ESTINATON,JPN"
"ESTORIL,PRT"
"ETAJIMA,JPN"
"ETAME GABON,GAB"
"ETEL,FRA"
"ETKAL101,MEX"
"ETNE,NOR"
"EUREKA,USA"
"EUROPA POINT,GIB"
"EUROPOORT,NLD"
"EUROPOORT,USA"
"EVENSKJER,NOR"
"EVERETT,USA"
"EWA,SGP"
"EXMOUTH,AUS"
"EXUMAS,BHS"
"EYDEHAVN,NOR"
"EZE,FRA"
"F 4797E 19 AQE0E,NOR"
"FAAA,PYF"
"FABORG,DNK"
"FAGERSTRAND,NOR"
"FAIR ISLE,GBR"
"FAIRHOPE,USA"
"FAIRWAYWORKS,FIN"
"FAKAIFOU VILLAGE,TUV"
"FAKARAVA,PYF"
"FAKFAK,IDN"
"FAKSE LADEPLADS HAVN,DNK"
"FALCONARA MARITTIMA,ITA"
"FALCONARA,ITA"
"FALKENBERG,SWE"
"FALKHYTTA,NOR"
"FALKLAND ISLANDS,FLK"
"FALKLAND,FLK"
"FALL RIVER,USA"
"FALMOUTH HARBOUR,GBR"
"FALMOUTH,ATG"
"FALMOUTH,GBR"
"FALMOUTH,USA"
"FALSEPOINT,USA"
"FAMAGUSTA,CYP"
"FAMBRIDGE,GBR"
"FANNIE BAY,AUS"
"FANO,ITA"
"FAR EAST,KOR"
"FARE,PYF"
"FARMSUM,NLD"
"FARO,PRT"
"FAROSUND,SWE"
"FARSUND,NOR"
"FASKRUDSFJORDUR,ISL"
"FATEH OIL TERMINAL,ARE"
"FATSA,TUR"
"FATU HIVA,PYF"
"FAUSKE,NOR"
"FAVIGNANA,ITA"
"FAWLEY 2CUK,GBR"
"FAWLEY MARINE TERMINAL,GBR"
"FAWLEY,GBR"
"FAZANA,HRV"
"FAZENDINHA,BRA"
"FECAMP,FRA"
"FEDDERWARDERSIEL,DEU"
"FEDJE,NOR"
"FEJOE,DNK"
"FELIXSTOWE,GBR"
"FENIT,IRL"
"FEODOSIYA,UKR"
"FERN BEACH,DEU"
"FERNANDINA BEACH,USA"
"FERNANDO DE NORONHA (DISTRITO ESTADUAL),BRA"
"FERNDALE,USA"
"FERRAGUDO,PRT"
"FERROL,ESP"
"FETHIYE,TUR"
"FFUG T AND B 1 Y,GBR"
"FIFE HEIGHTS,USA"
"FIGEHOLM,SWE"
"FIGUEIRA DA FOZ,PRT"
"FIJI,FJI"
"FIJI,NCL"
"FILDES BAY,ATA"
"FILLAN,NOR"
"FINIKE,TUR"
"FINNART OIL TERMINAL,GBR"
"FINNART,GBR"
"FINNESAND,NOR"
"FINNSNES,NOR"
"FIRA,GRC"
"FISH FARMS,NOR"
"FISH FARMS,USA"
"FISH,NOR"
"FISHERIES RESEARCH,CAN"
"FISHFARM CH 16,NOR"
"FISHFARM,ESP"
"FISHNISH,GBR"
"FISKAA,NOR"
"FISKARDO,GRC"
"FISKE,NOR"
"FISKE,SWE"
"FISKEBANKEN,NOR"
"FISKEFELT,NOR"
"FISKEFELTET,NOR"
"FISKERI,DNK"
"FISKERI,NOR"
"FISTERRA,ESP"
"FITJAR,NOR"
"FIUMICINO,ITA"
"FJELLSTRAND,NOR"
"FL,KOR"
"FLAMANVILLE,FRA"
"FLAMENCO,PAN"
"FLATVAL,NOR"
"FLEETWOOD,GBR"
"FLEKKEFJORDEN,NOR"
"FLENSBURG,DEU"
"FLESLAND,NOR"
"FLISVOS,GRC"
"FLIVIK,SWE"
"FLORO,NOR"
"FLOROE,NOR"
"FLOTTA,GBR"
"FLUSHING,NLD"
"FLYING FISH COVE,CXR"
"FOCA,TUR"
"FOGLO,ALA"
"FOLEGANDROS,GRC"
"FOLLAFOSS,NOR"
"FOLLONICA,ITA"
"FOLLOW ORDER,IRN"
"FOND MOMBIN,HTI"
"FONDEADERO CARMEN,MEX"
"FONDEADERO CD CARMEN,MEX"
"FONSEN PNG,PNG"
"FOR MORE INFO CH 16,NOR"
"FOR ODERS,DNK"
"FOR ORDERS,AUS"
"FOR ORDERS,DNK"
"FOR ORDERS,FRA"
"FOR ORDERS,GBR"
"FOR ORDERS,KOR"
"FOR ORDERS,MLT"
"FORCADOS OIL TERMINAL,NGA"
"FORIO,ITA"
"FORMENTERA,ESP"
"FORMENTERA,FJI"
"FORMIA,ITA"
"FOROOZAN O F,IRN"
"FORSAND,NOR"
"FORSTER,AUS"
"FORT DE FRANCE,MTQ"
"FORT LAUDERDALE,GRC"
"FORT LAUDERDALE,USA"
"FORT MYERS BEACH,USA"
"FORT PIERCE,USA"
"FORT WARD,USA"
"FORT-MARDYCK,FRA"
"FORTALEZA,BRA"
"FORTE DEI MARMI,ITA"
"FORUS,NOR"
"FOS ANCHORAGE,FRA"
"FOS FRANCE,FRA"
"FOS,FRA"
"FOS,TUR"
"FOS-SUR-MER,FRA"
"FOSNAVAG,NOR"
"FOURCHON LOUISIANA,USA"
"FOURCHON,USA"
"FOURNOI,GRC"
"FOWEY HARBOUR,GBR"
"FOYNES,IRL"
"FPSO ANCHIETA,BRA"
"FPSO ANGRA DOS REIS,BRA"
"FPSO CAPIXABA,BRA"
"FPSO ESPIRITO SANTO,BRA"
"FPSO ILHABELA,BRA"
"FPSO ITAGUAI,BRA"
"FPSO MARLIM SUL,BRA"
"FPSO NITEROI,BRA"
"FPSO P 31,BRA"
"FPSO P 43,BRA"
"FPSO P 48,BRA"
"FPSO P 50,BRA"
"FPSO P 54,BRA"
"FPSO P 57,BRA"
"FPSO P 58,BRA"
"FPSO P 62,BRA"
"FPSO P43,BRA"
"FPSO PEREGRINO,BRA"
"FPSO RIO DAS OSTRAS,BRA"
"FPSO SAO PAULO,BRA"
"FPSO VITORIA,BRA"
"FR0YA,NOR"
"FRAM OG TILBAKE,NOR"
"FRANEKER,NLD"
"FRASERBURGH HARBOR,GBR"
"FRAY BENTOS,URY"
"FRBETVN025DOCKX00699,FRA"
"FRCSSVN270DOCKX01432,FRA"
"FREDERICIA,DNK"
"FREDERIKSHAVN,DNK"
"FREDERIKSVAERK,DNK"
"FREDRIKSHAVN,NOR"
"FREDRIKSTAD,NOR"
"FREE PORT,ARE"
"FREEPORT,ARE"
"FREEPORT,BHS"
"FREEPORT,USA"
"FREETOWN INNER ANCH,SLE"
"FREETOWN,SLE"
"FREI STATION,ATA"
"FREMANTLE,AUS"
"FRENCH HARBOR,HND"
"FRENCHBORO,USA"
"FRESH WATER CITY,USA"
"FRESHWATER CITY LA,USA"
"FRIDAY HARBOR,USA"
"FRONTERA,MEX"
"FRONTIGNAN,FRA"
"FROYA,NOR"
"FRY,GRC"
"FSO MACAE,BRA"
"FUENGIROLA,ESP"
"FUGLAFJORDUR,FRO"
"FUJAIRAH,ARE"
"FUJAYRAH HARBOR,ARE"
"FUKUI KO,JPN"
"FUKURA,JPN"
"FUKUYAMA,JPN"
"FUNABASHI,JPN"
"FUNCHAL,PRT"
"FUNTER,USA"
"FUORNI,ITA"
"FURUSUND,SWE"
"FUSHIKI-TOYAMA,JPN"
"FUSINA,ITA"
"FUTONG,IDN"
"FUTTSU,JPN"
"FWC,USA"
"G B 260,USA"
"G BIGHT D W ANCHOR,DEU"
"GABES,TUN"
"GADANI,PAK"
"GAETA,ITA"
"GAEVLE,SWE"
"GAFANHA DA ENCARNACAO,PRT"
"GAFANHA DA NAZARE,PRT"
"GAGER,DEU"
"GAIOS,GRC"
"GAIRLOCH,GBR"
"GALATAS,GRC"
"GALATI,ROU"
"GALAXIDHION,GRC"
"GALEOTA POINT TERMINAL,TTO"
"GALEOTA,TTO"
"GALLE HARBOR,LKA"
"GALLIANO,USA"
"GALLIPOLI,ITA"
"GALVASTON,USA"
"GALVESTON,USA"
"GALWAY,IRL"
"GAMAGORI KO,JPN"
"GAMBA,GAB"
"GAMPO,KOR"
"GAMRIE BAY,GBR"
"GAMVI K,NOR"
"GANG,ARE"
"GANG,MYS"
"GANGAVARAM,IND"
"GANGES,CAN"
"GAPORE,NOR"
"GARACHICO,ESP"
"GARCIA HERNANDEZ,PHL"
"GARIA,GRC"
"GARLSTON,GBR"
"GARONGKONG,IDN"
"GARTEN STORFOSNA,NOR"
"GASPE,CAN"
"GATUN LAKE DREDGE SU,PAN"
"GAVAN VYSOTSK,RUS"
"GAVLE,SWE"
"GAVRIO,GRC"
"GAZI,GRC"
"GBG SODRA SKARGARD,SWE"
"GBG,NOR"
"GC 640,USA"
"GC 683,USA"
"GC 859,USA"
"GDANSK,POL"
"GDY,USA"
"GDYNIA,POL"
"GEBIG,BRA"
"GEBZE,TUR"
"GEDSER NYSTED WF,DNK"
"GEDSER ROSTOCK,DNK"
"GEELONG,AUS"
"GEFYRA,GRC"
"GELA,ITA"
"GELENDZHIK,RUS"
"GELIBOLU,TUR"
"GELTING,DEU"
"GEMLIK,TUR"
"GENERAL SANTOS,PHL"
"GENOA,ARE"
"GENOA,ITA"
"GENOA,TUR"
"GENOVA,ITA"
"GENSAN,PHL"
"GEO JE TO HONG DO,KOR"
"GEOJE ANCH S KOREA,KOR"
"GEOJE ANCHORAGE,KOR"
"GEOJE GOHYEONHANG,KOR"
"GEOJE KOREA,KOR"
"GEORGE TOWN,BHS"
"GEORGETOWN,CYM"
"GEORGETOWN,GUY"
"GEORGETOWN,USA"
"GERALDTON AUS,AUS"
"GERALDTON,AUS"
"GERASI,SLB"
"GERZE,TUR"
"GETARIA,ESP"
"GHAJNSIELEM,MLT"
"GHAZAOUET,DZA"
"GHENT BELGIUM,CAN"
"GHOGHA,IND"
"GI 43,USA"
"GI37,USA"
"GIAMMORO,ITA"
"GIARDINI-NAXOS,ITA"
"GIBRALTAR,ARG"
"GIBRALTAR,GIB"
"GIBSON,USA"
"GIBSONS,CAN"
"GIBSONTON,USA"
"GIG HARBOR,USA"
"GIGHA,GBR"
"GIGLIO CASTELLO,ITA"
"GIJANG,KOR"
"GIJON,ESP"
"GILIMANUK,IDN"
"GILLELEJE,DNK"
"GILLNETTER CH 16,NOR"
"GIOIA TAURO,ITA"
"GIRASSOL TERMINAL,AGO"
"GIRESUN,TUR"
"GIRVAN SAR,GBR"
"GISBORNE,NZL"
"GISKE,NOR"
"GISMARVIK,NOR"
"GIUDECCA,ITA"
"GIULIANOVA,ITA"
"GIURGIULESTI,ROU"
"GKI,AUS"
"GL1 FISHERMANS LAND,AUS"
"GLACIER BAY,USA"
"GLADSTAD,NOR"
"GLADSTONE AUS,AUS"
"GLADSTONE,AUS"
"GLEN COVE,USA"
"GLENSANDA,GBR"
"GLOMFJORD,NOR"
"GLOMMEN,SWE"
"GLONDONG,IDN"
"GLOUCESTER,USA"
"GLOWE,DEU"
"GLUCKSBURG,DEU"
"GLUCKSTADT,DEU"
"GLUMSLOV,SWE"
"GOA,IND"
"GOCEK,TUR"
"GODBY,FIN"
"GOEDEREEDE,NLD"
"GOES,NLD"
"GOGLAND ANCHORAGE,FIN"
"GOHYEON KOREA,KOR"
"GOHYUN KOR,KOR"
"GOHYUN KOREA,KOR"
"GOHYUN KR,KOR"
"GOLCUK BURNU,TUR"
"GOLCUK,TUR"
"GOLD COAST QLD,AUS"
"GOLD COAST,AUS"
"GOLD COAST,NCL"
"GOLDEN MEADOW,USA"
"GOLFITO,CRI"
"GOLFO ARANCI,ITA"
"GOLFO DI PALMAS,ITA"
"GOLIAT FIELD,NOR"
"GOOLE,GBR"
"GOOSE BAY,CAN"
"GOPALPUR,IND"
"GORGON FIELD,AUS"
"GORM FIELD,DNK"
"GORONTALO,IDN"
"GOTEBORG,SWE"
"GOTHENBURG,SWE"
"GOTO OIL TERMINAL,BES"
"GOUDSWAARD,NLD"
"GOVE AUS,AUS"
"GOVE,AUS"
"GRADO,ITA"
"GRAMKOW,DEU"
"GRAN TARAJAL,ESP"
"GRAND BAIE,MUS"
"GRAND CHENIERE,USA"
"GRAND CUL DE SAC BAY,LCA"
"GRAND ISLE,USA"
"GRAND TURK,TCA"
"GRANDCAMP-MAISY,FRA"
"GRANDE-SYNTHE,FRA"
"GRANE,NOR"
"GRANGEMOUTH,GBR"
"GRANTON,GBR"
"GRANVILLE,FRA"
"GRASONVILLE,USA"
"GRASSELLI,USA"
"GRASTEN,DNK"
"GRAVDAL,NOR"
"GRAVELINES,FRA"
"GRAVESEND,GBR"
"GREAT YARMOUTH,GBR"
"GREATER PLUTONIO,AGO"
"GREECE,GRC"
"GREENOCK,GBR"
"GREENORE,IRL"
"GREENPORT,USA"
"GREENVILLE,LBR"
"GREENWICH,USA"
"GREETSIEL,DEU"
"GREIFSWALD,DEU"
"GRENAA HAVN,DNK"
"GRENADA,GRD"
"GRENADA,VCT"
"GRENADINES,VCT"
"GRESIK,IDN"
"GREYSTONES,IRL"
"GRIMSBY,FIN"
"GRIMSBY,GBR"
"GRIMSTAD,NOR"
"GRINDAVIK,ISL"
"GRODERSBY,DEU"
"GROIX,FRA"
"GROMITZ,DEU"
"GROS ISLET,LCA"
"GROSSENBRODE,DEU"
"GROVFJORD,NOR"
"GRUNDARFJORDUR,ISL"
"GRUNDARTANGI,ISL"
"GRUNENDEICH,DEU"
"GRYLLEFJORD,NOR"
"GRYPHON,GBR"
"GRYTVIKEN,SGS"
"GSC PHILIPPINES,PNG"
"GT STC,GTM"
"GT YARMOUTH,GBR"
"GTMO CUBA,USA"
"GUADELOUPE,GLP"
"GUAIBA BRAZIL,BRA"
"GUAIBA ISLAND TERMINAL,BRA"
"GUAIBA,BRA"
"GUAMARE,BRA"
"GUANABARA BAY,BRA"
"GUANTA,VEN"
"GUARA FIELD,BRA"
"GUARANAO,VEN"
"GUARDAMAR DEL SEGURA,ESP"
"GUARUJA,BRA"
"GUAYABAL,CUB"
"GUAYANILLA,PRI"
"GUAYAQUIL,ECU"
"GUAYMAS,MEX"
"GUDHJEM CHROE,DNK"
"GUDO,KOR"
"GUILVINEC,FRA"
"GUIRIA CPF NABARIMA,VEN"
"GUIRIA,VEN"
"GULF ISLANDS,CAN"
"GULFPORT MS,USA"
"GULFPORT,USA"
"GULLFAKS,NOR"
"GULLUK,TUR"
"GUNSAN,KOR"
"GURPINAR,TUR"
"GURYONGPO,KOR"
"GUSTAVIA,GLP"
"GUYANA,GUY"
"GWADAR,PAK"
"GWANGYANG HANG,KOR"
"GWANGYANG KR,KOR"
"GWANGYANG,KOR"
"GYALI,GRC"
"H 16 FOR DEST,NOR"
"H C,NOR"
"H F,NLD"
"H2S N FENES,NOR"
"HAABNEEME,EST"
"HAAMSTEDE,NLD"
"HAARLEM,NLD"
"HABU KO,JPN"
"HACHINOHE KO,JPN"
"HADERA,ISR"
"HADERSLEV,DNK"
"HADONG S KOREA,KOR"
"HADONG,KOR"
"HADSUND,DNK"
"HAFNARFJORDUR,ISL"
"HAGAVIK,NOR"
"HAGI KO,JPN"
"HAI PHONG,VNM"
"HAI,ARE"
"HAI,AUS"
"HAI,CAN"
"HAI,TWN"
"HAI,USA"
"HAIFA,ISR"
"HAIFA,TUR"
"HAIL ISLAND,ARE"
"HAINES,USA"
"HAIPHONG,VNM"
"HAIPONG VIETNAM,VNM"
"HAKAHAU,PYF"
"HAKATA,JPN"
"HAKODATE KO,JPN"
"HALDEN,NOR"
"HALDIA INDIA,IND"
"HALDIA PORT,IND"
"HALDIA,IND"
"HALIDERE,TUR"
"HALIFAX,CAN"
"HALLEVIK,SWE"
"HALLSTAVIK,SWE"
